address,net_sold_usdc
0x404eF14527949796a8541b4409402BDA62e5c579,-1476609.132476
0x406D1fC98D231aD69807Cd41d4D6F8273401354f,-1334714.983850
0x4077d1c02FA9aE28B5f10Ad84840b350de20a3Bf,-57856.367296
0x408B66Bc85C7838aA01e34cC91bD6865B2e5d654,-86789.323650
0x40C2D08cFAF3fd897148B6927D7E7162a4e3BCa3,-101526.743890
0x40d24447F4EdabC0e2262A269bB3aA5F68D1f6C2,-96672.340335
0x40d54724775d858B8fF68EF9b951C870E834Ce9A,-158381.872959
0x41008A87abff2a6210B533Fe83737381E3101D40,-59262.982901
0x4113B0BE8c8c96248652641b8Fd7544C6F08074F,-52303.648758
0x4123CFBee3eAd4c209E219a7756beF129739C525,-154032.841889
0x4156E87805680E126AfbB3881CA11500F79ae4cc,-119014.082952
0x416b0bfadb935B3Ab48eE617f8b9A8De42b50D6F,-198079.470920
0x41706E3f7722f6ABd440c3a7FA680C811D3afE84,-184217.363922
0x417d2A0FC1895Dbb4af6A59f2dce8d6F57D983DD,-106193.115895
0x4199ebBA3D08778adF7Eaca2D2b73330eb7F173A,-50673.170644
0x419efDA14eEC790288C4C657dD165ba0F45c3562,-120068.786154
0x41Ae9f1D11Fd92f32b3cd887Af1878C965D4CC34,-259502.002692
0x41Ce008aA26E9AC743aec654338C592C65D6faBC,-268721.183760
0x41ED7477457EDCf064CcEEb37C3b713b3666070d,-142356.216160
0x41FB4eb5cb0f5C6954C2dd122b913409C2747C5C,-426052.882998
0x41a2a64b7ba039bA8392dA86ba1c7A85f9cC973e,-83159.518120
0x41d029c7c120B67248cED1B63893A7d8A07bAF42,-775364.392847
0x422f01bc968fd02A359630043C9a0EbEDB216298,-57020.780585
0x4241175D8a05D7dBE1859c3AD9146B51FDcdE75d,-421501.088312
0x4249a7ef6b0Df821eb2934DB448a9f878a202d52,-4110158.940369
0x42828d4408e47745601cB74BD97c9a077905eEdd,-160716.518391
0x4285436CA5DdDDaba89972Ab0AeFE5b0eCf9a966,-190261.276229
0x42987210780dA91c9d175BbFD4bC18b001C8aE68,-56164.569187
0x42b57dF72f24657F3EF3Db80518098DE52B22696,-96229.801669
0x42bBcAB87bbe8476aa6940bEBdad567D74469DC3,-166988.117391
0x42c2c7dc0121091250B6AEBb08d81e88590431dC,-103363.939206
0x42cB82B64B0252F7C7751fcD5dd1807dEe22571A,-56108.288657
0x430048295cfF49cf265a7C6B920AB37D5bEE672d,-125560.893418
0x431FB3e56fF1d26e781e2824Fa3DcbAA6A3aa4DB,-377256.836607
0x43296325cDC248D86dEb2f613Ff1E4D8563d7A2a,-91617.166495
0x432a492CF4a29D790dd0dB33aACDc3269F920E4d,-142084.937552
0x436F1A93Ed2143162e932A86AAD93cE2cEdc2830,-64299.710184
0x43872b55A12E087935765611851E94e3f0a79249,-157582.359863
0x4387fB9A24Fe8De9E2A2D2b99De2a33026F35435,-120673.043686
0x43B06dFF452459B195b4e6b2714e58436Cfc4522,-325009.745488
0x43BC7667BF508cE3905DC0F492f106eaE2800536,-242977.761617
0x43ca12e0f1B644d5d609722116cE9cC41477F4Fe,-95971.778856
0x43e6073DF775A5F9A57C00c7d57ed46b734A7405,-212629.308545
0x43fc0a42dA54E0C09114f39511904F91A5057ed0,-91772.802216
0x4403A181973cd020C378cbd164d64bc054485EF1,-52740.521552
0x4403daEf26dc10D703Dc125fd4413e852747A0Fd,-2045872.017364
0x440d9f8ad49A7bd1E369F1faAA4aaFd1Cb33C77b,-361365.227516
0x44188861B0fB17A7cB18FAC7B942bbe474F4C789,-3897675.232188
0x441d7EB8A30AF4745DDAbA18c7476b393Dce9De6,-728240.346983
0x448Ee95EE809a7D72f63CE53837109E0F16BA91d,-81654.947963
0x44d856f4FD92c7fa31e2241DDC3ABE35a640c2b2,-70273.603505
0x45284E4e18426A62bC2C6c7D0196AB326D7Bba2f,-63595.442970
0x452d604f08affFc4E87E74e3279BdBdeCeD07232,-139479.800153
0x45335c6Eb35A2baA276C02B486888F54BB7717aE,-82308.469175
0x453AFff0b4323E52Ca923567a882f4f2b7C3de0d,-97927.798388
0x454af37D5A3E7282aceCeB1B4184d32bf42Ac509,-222729.058745
0x45994cA48FC72d01e41b94490148E3c12bd0C5C7,-75516.747196
0x459AF0b9933eaB4921555a44d3692CaD964408c5,-53691.178459
0x45CE42ddec60e4ED22be68674660e289EF5de5fc,-79222.691735
0x45DD3E7286791B66A513c1490e4f34c95dc1BA1F,-69465.424476
0x45F037560374A81c1EFA077674406e2Ac5175FA1,-151430.546046
0x45cE879186dF9734aD586d99b010Ac4826679f17,-112487.198749
0x46075fa0DC0A03627af77810ae58a484168350E6,-92131.144680
0x460c057815c29AeD007Da6429f5a0c402BD4eF55,-62312.533140
0x4612525a2C3F18Dea3db80C5Cfb4ad0Bade94978,-1328239.600811
0x461C6486f7e1c26D2445D3eAf0fE79D38C207d3e,-824766.396373
0x4629F8C1D29bD62775C182593EF438D3BA138d21,-294879.063647
0x464a64328926C86d7e7B4D154274888b7726f102,-53731.938285
0x46515111BeE2D2A7fF4bA96AAAEcb4d694a912fE,-320578.462460
0x467ff9A4cb7A13b47918A2186537F9D50E0993a2,-80863.709883
0x46B67D319A7233A6dC2C002D2e6e294e84d840aF,-73145.426075
0x46C30d8A249D1Ef68D856E6c710591C3798Cd065,-81688.047918
0x46F0d5994905557e60428052Dc2fDe8008d5930F,-140815.551251
0x46b3DFe7aD75e150C13CE6388A916899020D879b,-178399.341559
0x4709A8cbF1556C39F0A7e470Aab8f15F568f9270,-688736.754804
0x4735AEa2b379206979e994390B5f99B091B0A6f9,-69744.151877
0x474044df0f530BA26aB8bbfc31eeb17840B449B6,-837790.437764
0x4740d00597Df54ceF8023Ead425F7112ee2eC1d2,-57759.984571
0x476eFC27CF8D90f1D9cbDC8143fe8A674b653acA,-1119863.675163
0x477F2462E9AD994b6E31e04D04b0bF920E4C5541,-182284.806913
0x47D7563D6E4ae45c398a4Ba426fd93B0516D1Dc2,-154180.880758
0x47b6c2B6d5a9ad3d727B8E76089da7985De8c426,-454081.093864
0x47cCe898234BE57a90613a50825FB4E07d905346,-166235.741845
0x48213D43A35CbE24657a3EE800fD7E679e102528,-60583.812495
0x483479e1970864B071d11Fb05495f42fE56E6d5A,-78876.558679
0x4862BAdCaf98Cb36789030442B8a44F26cE5FBA3,-118780.846247
0x4868C2a0A26155555fd067629d8909F826d20C98,-210593.271192
0x486A5d276aa8EfcE6B7dbdcfae226EF9855F77CE,-83881.205618
0x487016e50d867C87d847eCBcd0A38C361aFF1408,-155123.984368
0x488d4524Db91a2A24576d53706Ef5B0ed1644751,-76806.305348
0x48Ea3c1e0A02ec3f018Ab2B5aDcfdb94bB188a67,-208706.200468
0x48F45582Ce3C11c88B4bba195bA79c8e5D848f4E,-2731870.284890
0x48c6bfA8a1678e3E5815567a883140f283239759,-88533.331817
0x4925781394dF18D3759fCA70ef00dE58ce2217bF,-300000.000000
0x4970197593EF5aed9D2C33409b953F5f9bb22563,-1040859.286271
0x4989f63310f602228EF917f39856CbB0D5340F26,-310730.164121
0x49Ded6De1Ea2385C301d8aE0a45E110Ec4A428E6,-70665.606497
0x49E149106C375133E691b3740bc1fE6bCa280E90,-3268359.249447
0x49F6aEeC65edEb2E767CcfdF099B1bf2f90596eC,-198405.681823
0x49F9C0f84115DFfC574174D6859d4f11fb11462D,-139113.458846
0x49a26447e10988B9cF1A527f5fE6130c5F4Ebf43,-71863.270614
0x49ec219d2f1501849317fFa5a5237383fe890Ef9,-104016.468866
0x49fD6F75967560ed3e0De26eC8Db06B79852A7A5,-104511.082352
0x4A43ACB9e7035D967be58fea878577DC669F3d45,-71233.103581
0x4A99b0467572cEE1a36CB4b8BC4Bf0972510E99a,-139802.884009
0x4B1BA209642151c8aA91b53A560FAC45DA7b8E69,-77970.068685
0x4B1DCD1702fc567E40882DD913549350dDdc0b7C,-365573.724087
0x4B28fD47Fef3ed953b23a781BEd74d868B5735BF,-104003.642044
0x4B38dc83C27e6AB2C5aFFD62595ccbd4859110eB,-110532.273921
0x4B5a56F47034EAff9128d73D7D1C4Bc922E6D08f,-543014.187597
0x4B7E2d471100b46a5d561eB18fE051E34cAad535,-167332.874079
0x4B934bb525E7b464e510045C109084c6B4fF05e2,-124600.479420
0x4BE9f2Cb93699dB8ACd6C2B23b7E0EcCc3F5d8C4,-704051.102452
0x4Bcb315455db90aBf7f25dC6f311bEFAc385D783,-98658.926711
0x4C06A9Abf0bC1d5C91D26477A552B431D42AcB2f,-267995.241461
0x4C081D3E2E51eF2DF153fB50Acba19c2C5C19907,-140573.741873
0x4C1Bd9c7ff3906BA3c106c61f47C0d9AD55C1bB7,-192190.997084
0x4CF2cFdd3c55280776e56D3aa08B4a69C01Cf858,-151897.290958
0x4Cb9b406D430eE2065556C0f73668bc435116822,-61100.425316
0x4D598a248B78CC5e540DcB5bb63E02390F8B337C,-87677.589102
0x4D6Ebd169B6Fa7a48900673824c06Cc796370c6B,-92029.340722
0x4D7038346F8b7001212d0D64a7499dD75C3E72fb,-308627.195180
0x4D78e9907f0419e5B071BB7350091aff37F05262,-72492.861389
0x4DA1B78f2426921efAAA6e4ac5BBD48c7BAbfA33,-127849.952205
0x4DD57B699dfEE8e74de39bFCe0c31Fdb7c3636Cd,-148721.536702
0x4DF6A7240A86A706acF83043E59Da6c6f6587bC8,-59317.901904
0x4DaFB2f24200fd3A11ffd11187e54C903D019170,-124582.925151
0x4De7009354f32B950052d4556695C04449820849,-2502051.580739
0x4E0c660376bD2334e9718136C5d3b632655e5906,-61529.240639
0x4E315C3f7c9D160E328673f7842970D48b3F4AcC,-216162.152817
0x4E476c0602a8B2e97D5592CcE6bfd0816D8EEEA6,-116897.090126
0x4E63de28138C18C4F76dBD49f05053918EBC5864,-326751.778198
0x4E65Ef7209B8d6dA3b0D2b6605a7Ec69c3fB277E,-53806.817459
0x4E73560F31d42E9fC2DA324322c3962EB73a0d55,-117619.002668
0x4E854287a2A13740ba04294C6e00401793390E03,-119427.791103
0x4EcdE565958DD14Ac37DcC9d3d08125f17c7Aaaf,-1683143.857857
0x4F0e9de31D1Ef8d866CEe545d23E1E0F3138Ef93,-66003.548836
0x4F56155B370a040fd4Ff83a40221Bd155F1cE3b4,-556690.668647
0x4FD705E55630198ab1C7d38b92C58100fDEb0133,-53157.940900
0x4a0bF6AB512d21AaFf0bAdf8c13B691802a9b38a,-145593.133891
0x4a4210b2Dfb5237c845E9A5E76c7e006A8A7d172,-892428.526695
0x4a5ddfb1262b65Cc8Cfa519d3033e1472E92c353,-285549.005581
0x4a65D4F0d4c3270621c2f9863506bD746306d32B,-404496.544420
0x4a8C1f6b4143420A096368B4635Eb36DF264365b,-72798.080116
0x4aB00ecb097AeB083C3e092fCe162865b0a81820,-75415.723553
0x4aBb75811DBf808B1648eA4e3c382bdBEA7eE4e0,-180281.151703
0x4aC8d1F06130Cf52123a8d22993c7C7F44F08CbE,-56241.617844
0x4aD60235bE56324B9dc08BB831a202405D47Dc30,-81041.499332
0x4abE1D2B5D2ffA25c8292403e6F6361b3F07598f,-97659.069774
0x4acFf8708ACC56ee7cB98ed5692Ec4C8CfE7FD99,-218972.979807
0x4b07b04A46F821d8c65e6e20a18aA3ee618705bA,-477577.923744
0x4b3607a868044EbD88d9326bCa7E1d8AD51AE48a,-59839.435285
0x4b43b2c33593f0D1DbF00bC667AbD0a827B3Fd44,-194176.510301
0x4b7C05aE7d14749c3611e2d3D95266c6C3cF80C8,-78296.663231
0x4bB9AAca03E313c20b7d64739aEf137E3f5bBE1a,-71934.946434
0x4bb7D80282F5E0616705D7f832AcFC59F89F7091,-468656.900880
0x4cc2b89FC5D534E12EAB9e327E7a41f2FE11276c,-54041.176639
0x4ccbF66C4D3eb22a1cA8e621d73E9858613374e6,-85131.571217
0x4cd0ED63E6074ff4F8fD4ce18BFF87f70195127f,-198771.151662
0x4cdc990d2EE172534d503Fec256B16B5fD09394f,-208438.610196
0x4d12f3b520C4F49B9eB722750A504f18299aFCa3,-68905.079287
0x4d4e5804a6d6a162fF659F8d26Cf7ED742B48Fc1,-195076.952495
0x4d6210F7a73C97cB67E8D2050e10B869a5E8c9D6,-71108.831098
0x4d69BAe01f57A7a54a800577B30540c415B84DC6,-57855.933273
0x4d7D2D9aDd39776Bba47A8F6473A6257dd897702,-65166.931565
0x4d91F088f8EE91a488ff95654E7E831ed3085023,-528581.433928
0x4d98A30d80ffb1F4E5848d62847D09c01c53b275,-59153.050186
0x4db32F1b39e2C89975c6122D9e904352E968bc3f,-365257.675774
0x4de55DF368C2E73e837ae1FA855079AB9D86b6dD,-124759.054396
0x4de81a1d77375AC2b0E7132CfD7534e554f69d4c,-1703395.146382
0x4eD51224672aaD35d50F2ee49b0fdC9958618d38,-78273.268814
0x4eF998EFC58Dc7B91d5146E8c1C2049FDEA3eB3A,-313331.074767
0x4f0604820e8ddc0959BC6143196e3091D02F061c,-77498.416805
0x4f5bF55fC18e868F130268bbF870282e7e1E142B,-77052.475190
0x4f80b2cD1f550f81581c15F690bDD623F3824c86,-110564.075393
0x4f8A9349Ed51dfdBA76037354D5e2D34CB204A45,-323099.785762
0x4fEA5753A974a483F6Cb633073d40e419a037836,-513033.570115
0x4fc595001d561F39a7340CB834Bc2427cB758c54,-230336.835275
0x5005CB5dA538ca9EFa86a74087C44c89617FF5dF,-99401.949451
0x501139c9Ff069a1383fF265C6Cfd977caa26E1Db,-908870.218216
0x504362F96BE7197fDA7fd7792C663C541138dFbC,-588411.909838
0x505efD4c4B5eE6aAd59bc34Ad5B0020af0d3ea98,-65483.094327
0x5067CC5b770F8a3a9bc7F3ce046eC6c506C14CD3,-119744.547942
0x506dE9a5C677f395C5019B734EE66fC6baB64c91,-126669.411070
0x507f7646d5e43B12b1CB31A42589AA90c749BDb8,-122501.547618
0x5097Ea4Af707De2066191B190D47cBa2Cfde8a02,-59950.110760
0x509bA648CBA379D1d2a74552C40e8B8e3E1c5dEd,-112715.339847
0x509c180A7689F50551024f195C3d14e68626EE7d,-57478.934477
0x50B86840085f3C486b4A07f7e8E39817bdD2Db79,-147607.114969
0x50C8d8777B12E8a405Df82C75eA188f93a602F3B,-261398.651033
0x50EdE99171Cac534174c1bF7Da6aB683e954A66f,-128408.945073
0x50a1e69e5D0C18106a071729ad7578Ed730b8706,-397040.635840
0x50ae18124c446D48855FaE387e66eaCd203eEa5A,-57546.477739
0x50d597F7aB1a5927F29DA1A3074FCeaf5F01aa33,-56484.832361
0x512440706E553269973393eFF5cbB6345CD4B95b,-71465.130586
0x5128B6F417901Fb870F403F3e2D34a1bbf21C588,-254587.983873
0x517eDd7Fea2dCBa21Ab3B7654c5Ee273a0CD6514,-632633.615461
0x5187C27eFCe3bef94776eda2257440bE384E32fA,-132466.145091
0x519785256964796DbFbf5023644C36173E399D39,-81380.477404
0x51Aa678BDe33C37e98c1d0942C8D77f640E67C0d,-85643.247452
0x51a1583335abB511d68AE6151Eb5B7a3c7eF86Ed,-88896.320170
0x51e354D6DEdfFAcD5B54eC0bA7DD6E0c247318a4,-80670.409513
0x51f9Fe249ff2293F3A010C23a0976E0787A23c05,-163431.134332
0x520Db7C2161aA43fB7eB1BD87C40A084de2c5008,-160665.459460
0x5219b536f19651a008a366ED05bBBDCF013d2ae6,-225825.137407
0x523b3e5598b9E0130CD87658Ee9D0123CB337803,-54385.533432
0x524ce62A311269cABd5f0284ddF2665A87A2453e,-107364.955287
0x524eec12f2c2CB81345703B2F75354318C0bbC50,-146119.601855
0x5264caD941011Be3620B858A29D9A12BF5C29C89,-552889.938314
0x526c437ee08b624f9EA89927de34018E644BFb25,-519124.412269
0x528AdF41A4B9Ad2581108aF300814242e5c0AD5C,-162465.317158
0x52A92e5968e0db3364A9F708B38Bda7F21d56273,-239759.158629
0x52EB2AEC5fdE35b1Aa66fbbd939318b8A6bf1b77,-103500.899515
0x52a9488Af2F4da2B8cCc7078451E74d21B251F02,-110518.311376
0x52aa5C4fDbd4a724697CdFae3b0417b0C58bBF69,-66842.333519
0x52bFFf0e894690fF4e85e2A145f1eB86c10987b4,-121090.776413
0x52cD4A8A65C9f77895a96bBF9BEBeC126BCB0520,-59407.330565
0x52e72e4e210A2A5999E2fC3D14c134B8a1d55fe8,-221613.617718
0x52fD8267BCAeaeEA684879CECFB7B0118A575788,-221010.472027
0x52fcBf304b267f60912D345Bb82BC3f47D5b45df,-69582.599485
0x53008CaA6dD4570fcc85E844F6725eACAFF0b53c,-132714.811557
0x53135E9eBd0Ce5dF464f21dABA51c8c7E4acde2B,-244636.181164
0x5320363CEdD5183280999a9D07637e6B5897D15a,-119877.014327
0x533cE6C0087B0cdc5BAf6f4d69f9c96006F541AC,-98667.685434
0x5340B74575427dfB726268fC58086462d7a206f0,-52713.438705
0x53432dcbD51cA61dad13d98997428C347b0b9d3a,-120043.151633
0x534d0b686Ca7d8d435cA11A196c41689947c4AC1,-205787.127902
0x53508BCe30E5b1D1bd346990d25fB216DB2f6Dd6,-507449.301957
0x53518Dca0f9fCb94B6F8a28E37a0E0EEeDA314Ec,-102870.109063
0x53631BBec85a729eD18807bA9AE04e07776d0432,-89952.986770
0x53891d551050dE49121e3A29BbEF1C522201412b,-59077.504366
0x53922b55AB8A899e63419EE6fd89a38ff5021d96,-77270.728140
0x539F4a061C220f18Ed458472D32Fc82674e6b392,-177385.996904
0x539ebe7eDcA0A08994BabEcCd82F32CEA9C011e8,-89413.160934
0x53C45DdC95Bc9453DB0a3928641Caa58235c85b2,-188524.255369
0x53af137b4daea7E389a6BD4Ed94B1f8bD7562D50,-104291.792356
0x53eBA8938E9ED158660aB7A7A2a4B244EFC9640A,-146821.703339
0x540f8DEB017C4B94359E6FE66Ea6F584ED0DF100,-252091.609088
0x541018870A3375D15BbcaBcc4CEa85C9CdABBe7C,-151402.400594
0x54186CAacd7A75fBf1aE6F4A763038f01ca20F59,-66278.359593
0x541cA6691D75bc195869AeE1b36b469266Da14ca,-187728.058765
0x54667dC6abA361AC5EfD28d3b558F8Bc7ae02cE0,-229872.274728
0x548473194788b855C95eb8e52Dd797C729566c92,-189312.198719
0x5490ae03BD024434a897Cd1Cac9e56efA9Fdd55E,-58518.607189
0x5494a6e56b4Dc142D6E2bD17b3D9cd270ed77e07,-83642.306148
0x54987dEEA893ecC1F8c30A0dC3037445b85eb3A8,-120898.413038
0x54aCaB115166AA12F0bf71Af0d4caA1b93910e62,-58795.453014
0x55068Af65EDcec1f9f729F0D51042E8Ac80fb97b,-227183.938379
0x553908F18bC4F70a2a8b612F338e0BEC7E5D31BF,-56128.686651
0x5543cA3bF5848422f6bb5b5f58d7a845532552D2,-67553.917893
0x5567a785fA232190B028656Fe4d5cBf6Cd1B8c87,-61496.301433
0x557Be4b709A19a97c60AFB99Bfc4FF9fF02C976E,-91304.888268
0x55A37A2E5e5973510Ac9D9C723aeC213fA161919,-557069.578971
0x55A6438821E82E45963bEC32B3A06ef517162363,-133070.498195
0x55D5fcE3761C2FB818Bd30f98cF427D647E7708C,-94938.240655
0x55E0227481F6a589F6359c2E742D4633313D02De,-164581.256263
0x55cb5844fD392fA753fa2F65fE32Ed71A22Ccd56,-67353.547968
0x55d28252CBAc42d574aCe4170D2C7d15f1BA35b8,-54777.725751
0x55f833F6bE06585bf6081aCAE10EDcDaE4bece94,-104867.846340
0x5665174efa0779294A5C599218B0034aDc3c4D80,-94908.538519
0x568C1F10681872C05037ba46C9ee6bfBe7F322F7,-138241.157414
0x56911aCBB922c3bcA6b7A7AfCBdC4c89D93354cE,-94668.319391
0x5692D1b9ac2589053AFcAd1Cf4EC21A27960a8eA,-68366.854530
0x56cb771c4dd47B083B351Ae042c59C92FA2D9Ba2,-726849.889550
0x5710906985e9a1D149C0Cd4D35B1f9aECa59b52E,-225684.976778
0x5714Bd32195126EaeB3b5B5265420f0eA7886C79,-57660.671156
0x571Fc2361c2A1827f35A5238cE67D3C4504650cf,-65738.451361
0x5742d81BeA31e464281e1BD82c5E11255a2d0e45,-225007.364831
0x575778CE85339D21441D10f944b7B57B0E023c7E,-164859.139457
0x575b885D57810e2f7A87BE3E3E440fE903FeDfa2,-77235.277987
0x576AF65a76fDbdf908E14d51d67f1e7B1315AAAc,-175986.453579
0x576d77753fAeEd33cEa2416cb941CBEb7c14CD15,-1246026.794201
0x578386906c50d7Cb78fEE1e4fa817E92872106cC,-431454.376728
0x57B2617464a4629fDE3D84E6cF63Cf8c7aC68035,-122943.425118
0x57D1756F97dEF285AA655EFbD909478EB3789e0F,-66592.759737
0x580a82be8376EC0352c8e75064CbD87253D1c4b7,-67912.549272
0x581949B8DfDfCa48937D48a7e13BE9A25520883c,-66001.901968
0x5825f42a0dB4B0fD91b63b9311884A68A07eC740,-140002.279259
0x5829B268ABb8b70b5dcc8509dcF5c427112a374d,-89663.356290
0x585d59393274A6cf97b5B585889ffD747Ba307e9,-84235.655868
0x58721cbdc1D3635C3f6d2F8Ef4820a6EDb141ad0,-101039.059303
0x5877e2F745d13E3BDf3AcD63639454d29d9C4A3D,-235271.049902
0x5889d3094799DcC8D22869d3eCC1D78753b1bE4F,-65717.466986
0x588DE909Ec36955d6bfD01EC44E09A6a0bc55a9B,-94774.302695
0x58CA4a724F20DDfF3430f2996e65A5Fdad248b4d,-1116146.056345
0x58d27262543b384Ea8a19A405Cf891c189EF414d,-78999.565542
0x58dB9f7221d22F0E971098E7F13C196c95aA38b9,-817271.871193
0x58f58b98dd01171ad6A721548855CCcbDD96baa0,-138014.476463
0x59223E8B7BF15E31eCb3E7586a75155665c8b04f,-193761.317754
0x593c0a8890C6B1115F9017F60aC71F3D3D94e9Da,-69460.585867
0x594Ba954D7da509ACE74ea9E185A7dfe81Fa8f2a,-773793.990165
0x596BB3075Ef14E6A8294EEdB8126B44c34566DF0,-60544.426665
0x596bFC77331d145a77893aae05F6c8569f6BF54E,-63966.101352
0x59986C2581146BADe6790D75197ED444CFFE450f,-62374.627593
0x59D929A9D40fA63FD57279e012fD0D8FA9A12D74,-696504.382553
0x5A545812654131eCB719E2c29f08D0e8520De2fC,-412252.773102
0x5A6e7051447BC48EA52383b0d78f48a9D035B173,-55164.327145
0x5A6f5a56Efd7C797b9F425C8e81ac636460eb6a5,-134259.408704
0x5AFDa35625a17BE424DB29cfc873348F54FeC0F7,-107217.757239
0x5B1b5D7f419C8C26a6eD51b46db09ae6376a82DA,-218611.114054
0x5B33f9b845f93cdbB89117C1cb5DDB090c2E0248,-68272.605487
0x5B40cea693c0830A0E81Fd6436cC6305A78c8fc9,-62550.403517
0x5B924164d3A781d9DD2556B1063f0C682ccBa021,-315448.768100
0x5Bbcaba91FE194B8B3a8A59De3e72cfedf73c8c4,-65421.406388
0x5C0262552d5fb0f2838E2D75304514335F64780c,-50006.800610
0x5C4fDbD7296ce3FB88093029f7dF62148B28BCd7,-59123.994176
0x5C5ecbF4a2b41b72942543B1E05B443a58bdc5d5,-9919900.889596
0x5CD9aBBfe8f575e37A7014BE247C87DddAaEc229,-121434.540458
0x5Cb269C1645C49A74C992e3B4E5aD54B02b27007,-114394.461604
0x5D3568E8e271246Dc79da8F16657e96C961F5BFF,-744251.369478
0x5D5e95E40A6Fd8d8B937deF5489c7FCDEB488071,-53049.564369
0x5Dae58820b8f5A252b4F1F4eA02188a622D16E69,-51879.367148
0x5Dbc201F2d961518B1F1f3a64334E7662104ac17,-247000.193899
0x5E1652Cfa1d1b7fD166083604C63d59d3405f5DB,-3266012.746988
0x5E19aBDE092fa437Ca9206Ab7748D166402766c5,-94394.840377
0x5E550b762A68b8ec1c1Dbe81eFD67f8C2Ac7f2e7,-165612.493717
0x5E92528d06b78150Cc4738CdA79E91A8b9892924,-250700.767449
0x5Ec02dCB3Ecd8AB52598dd90a07B40Fd16B1206d,-1133015.854183
0x5Ec66e470Da7B13e64D5b6F359e13aC5f76EE093,-245849.308461
0x5F2A791f270076dD8A08e1E8941CBd7FAd0C157D,-471310.878931
0x5F2c9A4d47CAb74bfC35D5D9Cb391687049d8503,-775076.278065
0x5F312D8Ce106bc95366c3eec93fF94Ee6c818f45,-322611.331963
0x5FE00de33149323339C3154785F892D683799f41,-343220.611206
0x5FbE0526fa24C1f24E2F0429a267969C87Bc164B,-54446.200154
0x5a04f936Fe3CA669a70223FA1037B56d16554142,-180238.049312
0x5a3d3cd1e9F421a8773b95cBDbC28A50Df905C66,-59769.255726
0x5a3e41a054593a310afa897EbaF49E28D151B640,-56673.679665
0x5a4904F474077A021EEe8829F7d11d50fe76993F,-215766.127135
0x5a9410E229b4966fFAcD27764534e9690103d603,-130781.060755
0x5a952b3501c827Ef96412C5CA61418DF93d955C4,-55296.965283
0x5aa7953b28A7EC6DAeA5e6D179C8d9eAF1a0F14a,-442718.561747
0x5b43Dc7754ED35b452767c0016ac634BFEb5f6cd,-59640.652127
0x5b6802e66D10E31DEADcF84fDa8fF96d6c76ac70,-175431.373285
0x5b6983000BFd6E51e21cDE47A2f17d32DB77FcFE,-104368.217493
0x5b73f51d5790bFC5a98F1B0F024e116D708DDf64,-159436.346478
0x5c358460D41f537b26A154CbF345F0fa51dC10Ff,-303433.109299
0x5c4CBc78390FD5a7bAD342cB954D1bA0cC189e98,-88686.338035
0x5c581a3fEDD44cC499f7CEA616Ea2FD1f8D35B34,-80874.130552
0x5c62917089E8Dc6484679F75b4CF7c589Fb25732,-88777.694871
0x5c963c439153f0a1F51A8898111A747CC2cD33FB,-65707.630901
0x5cadcCa79d007148B2dA448911431Fa9eaF8EfD8,-3844028.309020
0x5d4AeCf5fe948aAd24437D63e46cF7D884648f3A,-86458.922004
0x5d4BD65b53540816f498d6ed09841eF92F792F2c,-66099.023207
0x5d64df1272ceb93C965CBFB46683Ddb2eCABC2e6,-338195.809251
0x5d7c3f182EFEDe1BDB4dD47B71859A20285b1f5D,-74400.925425
0x5dA5cFD5D5ce92Ef002E2D78443b33a1f4Aa8F63,-382622.749950
0x5dCb24D66963966C271DC7D4e77Bd97bD4c108E3,-2032521.461423
0x5dfC7e32396B4332D3936033Ff13D44B0f797823,-326968.009443
0x5e2af9BDC37c61f3b18fc69a9add9eCce94B734F,-91270.125251
0x5e4C110617294F77dCDEaC8C338e6930048D1CF6,-90810.905715
0x5e59D5cE60ecd845ec41d3c5295615473f4bf4E7,-90250.146559
0x5e7a713a1781a6e6ed7cd244cBDe430a987F403a,-138637.481181
0x5e7d8a955684455aDeaAbf9F7d7f2FAb81238cd9,-224316.739822
0x5e8DB624fd365C420F91515C31328a4204A47897,-585117.839285
0x5eBA2D33cfAcb63248B2Cb42f45A0867dE4f2663,-184884.032284
0x5eCb4D3B4b451b838242c3CF8404ef18f5C486aB,-53883.973577
0x5f153a70947B1e10EfFa0a472638C7903e940dAE,-1914699.172381
0x5f327bD7Ead2D70D98eE78aEa269B88445c8307E,-57029.883130
0x5f4E56B228Ac07920C155BfD6b6c3946E9D08104,-453172.272390
0x5f653ba2D34891B075fbE120A1C595B67bFC9266,-160781.936056
0x5f71cF26CE113EA9144900d1ce80819f1d807e6b,-418147.700834
0x5f899eEf818C21B99cd4dFb17e939FC5E2914cD5,-55560.091565
0x5fA3D36884b14e21F1a4F5E41e768FF344179090,-209636.291893
0x5fcc0b5D22d316ac9Abf571a655b688311CA830A,-59294.006833
0x601F32DdBa2365c9425b5079B1706d71CAB2Ff5f,-96438.053532
0x602b34ceb6afd832Dc59084C5FDE24406EF97304,-413017.420211
0x6050651ef36D3e3E036df610faA4a68889D8AD48,-88890.728647
0x60530f5Ca4CB9907e0FBE67cA3AFCbFE56D19A5c,-71562.192852
0x6066fa12c6a059Bc161dff3D6E2b5118A00F5C26,-313999.786550
0x607F2D398D51CC0D2E87036C02b36c250A9f3909,-101024.774575
0x60aDfFCa5c92B512fC6dcd631999949A93dc7390,-230636.943543
